0.579364498	0.268285744	0.369070246	1	1	0.997263786	0.823891059	0.574998286	0.501762369	0.426509385	0.21148525	0.468636523	0.477369569	0.65031865	0.376627915	0.291563337	0.715675853	0.111233486	0.424390538	0.044438977
0.542830711	0.75048926	0.369070246	0.666666667	1	0.712514346	0.228635427	0	0.550828209	0.242275422	0.563072602	0.794568329	0.220042589	0.681510344	0.146385975	0.512703869	0.407697534	0.163414209	0.333768658	0.07566024
0.542248494	0.63045819	0.369070246	0.666666667	0	0.644500483	0.516327416	0.68231818	0	0.05454901	0.274209197	0.672984933	0.389147358	0.555209695	0.157108609	0.722416067	0.443066416	0.219561087	0.148982914	0.093420088
0.182389898	0.55607304	0.369070246	0.666666667	0	0.627010229	0.665778883	0.72971097	0.499620394	0.25784615	0.189828291	0.811319558	0.748380988	0.549009104	0.265272684	0.397206509	0.463531657	0.153656576	0.137951791	0.123862714
0.262029541	0.132189149	0.369070246	0.666666667	0	0.672863292	0.470843083	0.088267168	0.37460553	0.528902905	0.538004342	0.273455427	0	0.378692007	0.233917565	0.86126729	0.548803999	0.205403591	0.098337682	0.140865161
0.362426009	0.231982015	0.369070246	0.666666667	0	0.608819569	0.477083241	0.72693813	0.372745871	0.376465714	0.388169863	0.593745621	0.689576542	0.603523208	0.400524763	0.752283988	0.646689586	0.284844628	0.24240302	0.124772358
0.572799438	0.347419191	0.369070246	1	1	0.630843811	0.604806752	0.674051335	0.462863709	0.488190653	0.301456995	0.584780852	0.597449663	0.561835205	0.258390584	0.340332885	0.781497825	0.093738686	0.361790631	0.093303479
0.582929961	0.732922959	0.369070246	0.666666667	0	0.680170905	0.27054308	0.599052544	0.482100725	0.413692877	0.343870971	0.478116067	0.651220802	0.761108471	0.1499926	0.504799407	0.401165851	0.088506902	0.196189188	0
0.372620127	0.181475073	0.369070246	0.666666667	0	0.672419267	0.556481374	0.290486516	0.191365291	0.730443405	0	0.766606935	0.588887395	0.616156538	0.219379657	1	0.192602252	0.152027889	0.18988786	0.162389653
0.147622748	0.665793504	0.369070246	0.666666667	0	0.563471765	0.449847626	0.703740792	0.497454051	0.500204137	0.274348927	0.3564358	0.125898801	0.321960871	0.245318462	0.590504285	0.464646606	0.39242518	0.143640841	0.164151205
0.533505117	0.713453299	0.369070246	0.666666667	1	0.642234214	0.568240717	0.705546777	0.384910548	0.300688964	0.052768796	0.632203797	0.799221704	0.474867346	0.249928465	0.372621949	0.422241486	0.274022871	0.185570436	0.168007916
0.540093798	0.636904608	0	0.333333333	0	0.41245179	0	0.901828329	0	0.315422705	0.543989377	0.752148563	0.794513626	0.466387365	0.137808612	0.645036113	0.454495754	0.124986242	0.109362402	0.044421525
0.302660651	0.294493579	0.369070246	1	0	0.804372177	0.887599342	0.406547273	0.664479332	0.44993833	0.207869248	0.841272784	0.459734126	0.575419164	0.179011446	0.426785814	0.798579023	0.14742696	0.280584866	0.082412422
0.176507249	0.545598558	0.369070246	0.666666667	0	0.627010229	0.665778883	0.815453361	0.415686166	0.399835387	0	0.4779161	0.396933057	0	0.179841984	0.493982001	0.568396033	0.142823191	0.138423103	0.12570033
0.158161316	0.564176847	0.369070246	0.666666667	1	0.630213318	0.516327416	0.737580632	0.477135128	0.410530219	0.070179824	0.884351063	0.720599253	0.630295421	0.259282791	0.469409467	0.758641713	0.074424205	0.366330706	0.120337733
0.444720281	0.420122954	0.369070246	0.666666667	1	0.563471765	0.504109106	0.699727164	0.258918577	0.518202829	0.252221529	0.702812081	0.564023509	0.677438232	0.150057858	0.540566879	0.621895091	0.347342617	0.108778903	0.252374787
0.110716477	0.006126876	0.369070246	0.666666667	0	0.448926694	0.228635427	0.776175827	0.41963649	0.646046136	0.373705804	0.655281347	0.604098866	0.406516803	0.261332148	0.92145635	0.429968373	0.193561953	0.208379139	0.141252923
0.543802544	0.749123627	0.369070246	0.666666667	1	0.712514346	0.228635427	0.630153526	0.430617636	0.37658866	0.254156407	0.717962749	0.426979269	0.545272644	0.172203053	0.52892293	0.416121177	0.184155518	0.334411153	0.08548558
0.522548122	0.370811139	0.369070246	0.666666667	0	0.646724782	0.530005093	0.726944633	0.420421399	0.522613449	0.361480271	0.764583151	0.847953093	0.596555075	0.32675619	0.642042655	0.689014787	0.277546927	0.228573195	0.142804571
0.131698609	0.145990092	0.369070246	0.666666667	0	0.76046855	0.527393977	0.634969889	0.461405256	0.463771593	0.408550711	0.228775268	0.344683037	0.101244999	0.308365499	0.644625714	0.805559295	0.412703293	0.398097254	0.197252877
0.588792623	0.808329255	0	0.666666667	1	0.474578805	0.291965019	0.742302743	0.593593608	0.207870222	0.545296568	0.480321461	0.131464339	0.297744702	0.08344926	0.345585884	0.295166592	0.232234641	0.170777379	0.157889399
0.166765304	0.091235321	0.369070246	0.666666667	0	0.532179711	0.387245562	0.864015523	0.41235698	0.689400483	0.371969113	0.40038889	0.812265414	0.265743377	0.349941221	0.818811182	0.525242901	0.260231909	0.19677841	0.169407206
0.106081584	0.087454492	0.369070246	0.666666667	0	0.493751777	0.291965019	0.751987814	0.458698163	0.461661638	0.322071896	0.5585542	0.732375504	0.639185133	0.277712918	0.799518143	0.670261211	0.202731023	0.14096239	0.145338351
0.202657173	0.048302668	0.369070246	0.666666667	0	0.693573965	0.258163708	0.626754919	0.306127996	0.566179238	0.080821137	0.703739981	0.595804167	0.518507933	0.203283292	0.877802618	0.580656111	0.267239775	0.115208388	0.167020201
0.688464889	0.695838056	0.369070246	0.666666667	1	0.697968676	0.59704147	0.536141676	0.357213829	0.468489075	0.307381517	0.41686149	0.483552344	0.323673362	0.068372784	0.229362147	0.283374229	0.16804149	0.079632592	0.128657008
0.555183418	0.677651933	0.369070246	0.666666667	1	0.535005929	0.542255278	0.78490729	0.611064296	0.365857989	0.800966569	0.681142158	0.28573474	0.509722192	0.228110986	0.522414524	0.463471052	0.264518014	0.290044063	0.146474385
0.180692825	0.054641731	0	0.666666667	0	0.571978591	0.244324747	0.464025948	0.426178692	0.334037563	0.152211172	0.620467726	0.645389497	0.444802345	0.177520224	0.559155425	0.533202483	0.166651956	0.060202443	0.458048918
0.099053709	0.658018712	0	0.666666667	0	0.621020188	0.281741585	0.712173373	0.235482796	0.486951661	0.326980586	0.410549788	0.446851274	0.62398336	0.23167741	0.32841775	0.359691358	0.163579167	0.105097167	0.414985055
0.098405821	0.117869739	0.369070246	0.666666667	0	0.73797024	0.481066517	0.554284067	0.415569089	0.08005134	0.418379178	0.601152545	0.596942395	0.548626529	0.213087553	0.91380996	0.517996943	0.148086697	0.108821859	0.073208499
0.207217829	0.046096816	0.369070246	0.666666667	0	0.693573965	0.258163708	0.573682119	0.469699733	0.535341393	0.461172086	0.744514206	0.810042623	0.597203651	0.177620423	0.8239892	0.502908598	0.465329988	0.120894172	0.210601044
0.140915443	0.675979388	0	0.666666667	0	0.347158837	0.368406043	0.845317979	0.641445715	0.359858057	0.115117833	0.904118547	0.357162438	0.117328403	0.114559661	0.125858209	0.330121506	0.05715113	0.206592237	0.960820414
0.418462117	0.541572704	0.630929754	1	1	0.832998431	0.94913555	0.526874985	0.475585801	0.393229735	0.408692707	0.448944659	0.525925648	0.326307213	0.260219788	0.586712752	0.470083036	0.206130572	0.222899863	0.109403871
0.553914637	0.750471577	0.369070246	0.666666667	0	0.713466335	0.244324747	0.703598896	0.421257121	0.418103808	0.299942184	0.694877064	0.413019097	0.518417211	0.171652487	0.679387846	0.422052374	0.231252344	0.274560812	0.07177318
0.131839816	0.154208517	0.369070246	0.666666667	0	0.76046855	0.527393977	0.640726693	0.534157854	0.713915073	0.346171537	0.760624844	0.743908933	0.301259343	0.317894166	0.804413428	0.460731436	0.365703904	0.172948682	0.300368701
0.552264027	0.017311172	0.369070246	0.333333333	1	0.693573965	0	0.751551006	0.653889539	0.21564468	0.513721917	0.693275539	0.153125396	0.493058442	0.14949429	0.666367192	0.573720391	0.227662672	0.237506572	0.223453997
0.557096713	0.567071673	0.369070246	1	0	0.871289978	0.93439543	0.680466445	0.425989654	0.528430209	0.351373732	0.49667621	0.576270726	0.374627619	0.209561755	0.538311052	0.431842607	0.31821871	0.17204313	0.152481878
0.252433475	0.104211833	0.369070246	0.666666667	0	0.577985278	0.189101498	0.693594155	0.399117249	0.332856833	0.383118462	0.595972266	0.77078985	0.540242438	0.191935614	0.436213917	0.582582358	0.133576542	0.313756507	0.159910245
0.810500722	0.321593101	0.369070246	0.666666667	1	0.649985852	0.468687144	0.560097536	0.43436973	0.316178685	0.299129117	0.742847725	0.431773975	0.557119617	0.371151986	0.272895817	0.814748399	0.133422978	0.310922097	0.114999341
0.125362231	0.584384423	0.369070246	0.666666667	1	0.518567949	0.391518591	0.545828189	0.55763692	0.33401423	0.323821406	0.444995237	0.893599285	0.2722278	0.090993704	0.289912765	0.386812302	0.130304231	0.063432027	0.138842892
0.136072894	0.131643211	0.369070246	0.666666667	0	0.770312313	0.42739952	0.64857435	0.398880434	0.607785662	0.367068285	0.687953156	0.78965645	0.519951399	0.298646779	0.626885941	0.827165792	0.423903929	0.163022604	0.432292781
0.635906768	0.840733116	0.369070246	0.666666667	1	0.487694592	0.351984663	0.594904053	0.598215764	0.239250021	0.452373411	0.386644632	0.247641755	0.743331002	0.00975935	0.088902585	0.107235125	0.124102019	0.079602962	0.03728621
0.399827801	0.335493822	0	0.333333333	0	0.55191394	0.081441582	0.777237099	0.236634777	0.131437644	0.719412897	0.528518874	0.682776457	0.680084204	0.044267588	0.177928881	0.525078253	0.100936517	0.079948364	0.070639194
0.611127637	0.101716119	0	0.333333333	0	0.5444047	0.424266125	0.481674983	0.510969599	0.530270949	0.539135333	0.517204639	0.085681128	0.332118356	0.395803174	0.411854449	0.775450871	0.105508319	0.477177965	0.069072177
0.742105419	0.912133134	0.369070246	0.666666667	1	0.687059296	0.62075196	0.244665369	0.607400151	0.354925622	0.498584316	0.668909483	0.634555395	0.663361775	0.244854656	0.429869027	0.487450791	0.178479899	0.391687491	0.561913672
0.69275014	0.724988396	0.369070246	0.666666667	0	0.709612249	0.580620089	0.594247177	0.462283518	0.298541367	0.389816038	0.649122815	0.597423767	0.490269289	0.191416904	0.313690633	0.353028873	0.138141936	0.347400732	0.052841408
0.839691775	0.334757486	0.369070246	0.666666667	1	0.64727448	0.449847626	0.666734959	0.581847142	0.441177689	0.421942582	0.534585703	0.327732033	0.277337546	0.209918989	0.249617482	0.710011347	0.204969966	0.342858668	0.173597844
0.666726887	0.451031092	0.369070246	0.666666667	1	0.55191394	0.643459094	0.768870745	0.36238928	0.273487047	0.175386637	0.635700467	0.731707375	0.485349237	0.224913469	0.442197505	0.612003283	0.250192421	0.353261389	0.079543795
0.096034384	0.703995542	0.369070246	0.666666667	0	0.846989316	0.695758029	0.465504837	0.354125184	0.383066117	0.261148368	0.738165255	0.743873412	0.473266699	0.213470909	0.394043169	0.268442115	0.185811135	0.023366527	0.849573635
0.539091337	0.617681866	0.369070246	0.666666667	0	0.644500483	0.516327416	0.563508088	0.390924819	0.50104303	0.359959885	0.654805255	0.586223553	0.350925663	0.3267736	0.756673707	0.482782338	0.187932438	0.245263806	0.135142872
0.126678513	0.098844975	0.369070246	0.666666667	0	0.489747782	0.387245562	0.492084377	0.38569473	0.629940904	0.526115041	0.684044307	0.470293644	0.508546072	0.348681157	0.653139867	0.594276246	0.182738774	0.192159548	0.133754941
0.193041119	0.120236941	0.369070246	0.666666667	0	0.648366385	0.495772606	0.692189607	0.407026004	0.232763727	0.409110928	0.768033002	0.76712835	0.540565498	0.181402577	0.448445256	0.696829221	0.138605081	0.118994972	0.078263962
0.637864191	0.452142228	0.369070246	0.666666667	0	0.654717223	0.663313855	0.711364748	0.403258116	0.641214467	0.265989825	0.32875834	0.528821637	0.55849472	0.254212592	0.848948445	0.470662258	0.322293376	0.193940155	0.177014724
0.105133373	0.121489219	0.369070246	0.666666667	0	0.74880706	0.490471164	0.504468437	0.417011916	0.408227356	0.390159012	0.825373261	0.386213999	0.677992284	0.291890188	0.777134735	0.658792962	0.267016009	0.200652641	0.168669457
0.080267804	0.115173522	0.369070246	0.666666667	0	0.724337856	0.46425283	0.643955118	0.345958617	0.404030853	0.339851247	0.545920133	0.708142021	0.63494273	0.235815712	0.678539341	0.616849976	0.16123869	0.167035554	0.067721568
0.307709559	0.147129014	0.369070246	0.666666667	0	0.520158816	0.43045152	0.609624681	0.334410806	0.528757896	0.225368827	0.507049794	0.857028222	0.54042841	0.252304534	0.895356416	0.411648199	0.244788343	0.12791668	0.279466212
0.544725577	0.400523519	0	0.333333333	0	0.479111747	0	0.448551592	0.285008847	0.474034967	0.332600887	0.567320945	0.586868488	0.390612254	0.13871112	0.432487363	0.855220658	0.231325039	0.317380225	0.0893533
