Y	X	lane	road	fence	bus	large.truck	D.Urban	D.agri	D.forest	D.grass	D.wetland	D.bare	D.water	A.Urban	A.agri	A.Grass	A.wetland	A.bare	A.water	adult	sub-adult	juvenile	non-identification	PA
0.361319713	0.650870909	0.306632054	0.658152781	0.202381674	0.564729464	0.435198374	0.613177702	0.421975259	0.414760473	0.368353203	0.571124702	0.573790928	0.47549631	0.230086433	0.464523939	0.503515343	0.223925292	0.267111157	0.188728494	1.414213562	0	0	1	1.732050808
0.368047237	0.596878203	0.298461153	0.654365774	0.253923422	0.535455725	0.39624597	0.611007167	0.403888841	0.412953954	0.376136764	0.545507367	0.559721685	0.456758952	0.230821829	0.472062673	0.491854187	0.227947049	0.269824382	0.163944504	1.414213562	1	0	1.732050808	2.449489743
0.303919849	0.568923235	0.30337188	0.660662333	0.415317717	0.562965732	0.425658457	0.606538591	0.415939174	0.399553138	0.367136863	0.543063277	0.585275644	0.467452025	0.228583916	0.45385791	0.51434681	0.235976913	0.240298577	0.174467964	1.095445115	0.447213595	0	0.894427191	1.483239697
0.282016874	0.518710334	0.328538854	0.67121712	0.704009465	0.575937419	0.458953138	0.615895602	0.439379645	0.385065582	0.357771683	0.555594584	0.596910702	0.4843997	0.22535498	0.459487219	0.545747872	0.249616972	0.228238297	0.162451949	0	0	0	0	0
0.204151749	0.46689319	0.337715087	0.680949712	0.81145436	0.590190099	0.477578266	0.629509402	0.451023942	0.366445981	0.355241914	0.551355619	0.626671059	0.493087983	0.215348041	0.440741875	0.57525904	0.248548272	0.191402549	0.156889402	2.449489743	0	0	1	2.645751311
0.217320439	0.419427767	0.344736556	0.678893838	0.818742673	0.596292447	0.492005054	0.637266045	0.470369742	0.37212688	0.342429319	0.585792623	0.618996478	0.509887748	0.223567819	0.445499866	0.612671374	0.233631511	0.213282254	0.152301759	1.732050808	1	0	1.414213562	2.449489743
0.18890415	0.349697906	0.316843516	0.685461137	0.561667258	0.595811756	0.462946901	0.632250162	0.450972054	0.382163273	0.341403515	0.574184021	0.63435791	0.509017679	0.210086869	0.460623217	0.623883684	0.226037539	0.18807079	0.149027047	0	0	0	1	1
0.221535136	0.300196807	0.300009081	0.685829971	0.407424347	0.597789328	0.437817386	0.626427247	0.431815169	0.397016272	0.341117134	0.559859696	0.635302831	0.504671641	0.211923278	0.482373838	0.623640129	0.214451457	0.192574148	0.149887039	0	0	0	0	0
0.199833647	0.27214822	0.276057188	0.670775198	0.177702673	0.587902476	0.392525222	0.616963482	0.414754103	0.405111105	0.347847072	0.552281901	0.639963607	0.502583963	0.208165777	0.497132099	0.620830163	0.215038402	0.19469354	0.156294784	2.449489743	1	0	2	3.31662479
0.232707669	0.232007851	0.245291777	0.647546021	0.131356495	0.575547867	0.36425407	0.60942534	0.389994072	0.407420771	0.351459632	0.546558216	0.62553358	0.478643384	0.23200082	0.522412638	0.619611162	0.222350196	0.2042731	0.174424753	2.449489743	0	0	1	2.645751311
0.211657831	0.187119567	0.218988329	0.623937008	0.036238046	0.565974121	0.31586314	0.605871763	0.380148005	0.420499199	0.34383118	0.545744722	0.622669433	0.47476399	0.239825126	0.5644109	0.604766332	0.244057392	0.19755543	0.198900966	3.31662479	1.732050808	0	2.236067977	4.358898944
0.474468377	0.758597037	0.341172277	0.650314467	0.12571493	0.564727922	0.441825092	0.627936347	0.431283453	0.430157664	0.360365731	0.625043673	0.569734532	0.521581808	0.229048643	0.499109604	0.475068123	0.237176494	0.259545399	0.173021956	1.414213562	0	0	1	1.732050808
0.480954057	0.714479891	0.325531689	0.642441176	0.116681687	0.548342388	0.408793094	0.61633511	0.406896137	0.4296295	0.363911845	0.622728327	0.573239527	0.520186137	0.23463297	0.542196831	0.46969288	0.237521958	0.261337357	0.159896151	1.414213562	1	0	1	2
0.451349634	0.706446901	0.318043352	0.645362873	0.198498204	0.564112813	0.432318525	0.622007501	0.415068301	0.429387605	0.360688794	0.609711118	0.569450226	0.508476032	0.235838748	0.534562119	0.486584241	0.233232697	0.269500504	0.164081894	1.673320053	0.774596669	0	0.632455532	1.949358869
0.453020509	0.654624904	0.310271168	0.642546187	0.16570009	0.549411487	0.419138275	0.625008197	0.401179403	0.432189382	0.359110323	0.583770582	0.572755517	0.502895865	0.23756812	0.574204284	0.48804769	0.240649512	0.276802364	0.148433957	1.732050808	1	0	0	2
0.417333216	0.623887446	0.302942322	0.645152402	0.194432254	0.540004111	0.406055341	0.622385818	0.4019852	0.421940169	0.362953842	0.562299573	0.552800608	0.473355986	0.233386607	0.533395657	0.492220032	0.231416343	0.29497964	0.152970135	2	1	0	1	2.449489743
0.423014737	0.595544295	0.321906496	0.659440186	0.332526316	0.544148915	0.428796939	0.626448397	0.424287521	0.410224095	0.357772494	0.554128444	0.564998248	0.470964939	0.233181688	0.522065627	0.499634775	0.224854577	0.271590358	0.142390796	1.414213562	0	0	1	1.732050808
0.363881295	0.564315312	0.319416153	0.663613381	0.507077056	0.553458024	0.433127275	0.617112679	0.427333843	0.399406881	0.363059958	0.553713049	0.57116987	0.471504047	0.231207395	0.483205314	0.518025525	0.232125838	0.260455622	0.154761027	1.095445115	0.447213595	0	0.894427191	1.483239697
0.357792008	0.527835193	0.339340054	0.67629064	0.768103168	0.565654572	0.463904114	0.620195276	0.449308732	0.385633035	0.356435775	0.569103384	0.575557227	0.485670868	0.232914058	0.4860052	0.547742824	0.233398986	0.264061511	0.151186074	1	0	0	0	1
0.276478093	0.472477044	0.344719483	0.679305771	0.850345074	0.582350454	0.478616635	0.627825823	0.457631128	0.376708118	0.354429529	0.566942037	0.605120568	0.491140049	0.223457369	0.455510639	0.575107988	0.238607913	0.22501644	0.152944564	0	1	0	1	1.414213562
0.308760414	0.411891453	0.350584744	0.684873566	0.884973571	0.580288614	0.465626397	0.641299337	0.465367065	0.374815998	0.356205251	0.595555265	0.61142675	0.507719479	0.226895475	0.455461667	0.612223083	0.223115412	0.227119254	0.151130944	2.449489743	0	0	1.732050808	3
0.258564187	0.356319869	0.332063967	0.686695202	0.726219781	0.596040396	0.468811417	0.632170675	0.450586525	0.386450429	0.344817702	0.579729907	0.621485768	0.507385934	0.224135127	0.467832442	0.620502228	0.222469929	0.208263143	0.15151173	1.414213562	0.707106781	0	1.08012345	1.914854216
0.299329088	0.291198549	0.313892791	0.681605587	0.639627144	0.605844281	0.458417607	0.624060267	0.433038096	0.394170999	0.349806599	0.569850717	0.624897905	0.505342086	0.224773546	0.484672707	0.623390534	0.213478284	0.20287335	0.151995602	1.414213562	1	0	0	1.732050808
0.251016593	0.250379604	0.283070569	0.670319129	0.378509164	0.58992387	0.409212207	0.61824046	0.418171199	0.405309715	0.338377153	0.547308013	0.636962621	0.498234369	0.224421878	0.511281826	0.62292711	0.212355518	0.197441319	0.156548357	1.732050808	0	0	1	2
0.28637483	0.221229304	0.280683636	0.650278936	0.349698262	0.588918184	0.407886673	0.610722548	0.411289203	0.414578924	0.346358641	0.54678716	0.634502163	0.493553613	0.243808791	0.539753514	0.615060131	0.220943319	0.204399477	0.174112962	1.658312395	0	0	1	1.936491673
0.254570236	0.204743673	0.261686576	0.638801909	0.133314965	0.582384875	0.373050774	0.609634902	0.389870471	0.422842155	0.353402977	0.542865922	0.629516077	0.482867378	0.251178591	0.563314018	0.612389349	0.22899397	0.210769326	0.188825165	0	0	0	1.414213562	1.414213562
0.501203822	0.723915544	0.340215184	0.651707224	0.067237611	0.544731425	0.400200829	0.621315975	0.412664906	0.417725208	0.354803045	0.632371388	0.579706193	0.54277748	0.224748265	0.521657697	0.456333779	0.239783789	0.245070922	0.157016408	2.449489743	0	0	2	3.16227766
0.515023307	0.695733349	0.322845818	0.642709802	0.069380105	0.538002718	0.38758999	0.631933305	0.40156146	0.413656809	0.352573413	0.620945586	0.591599692	0.558016291	0.231377477	0.578617129	0.469729224	0.230810169	0.259870439	0.143341996	1.732050808	0	0	1.414213562	2.236067977
0.485582928	0.671034044	0.296060319	0.625476371	0.103523887	0.551089741	0.393401759	0.616360673	0.384266122	0.42968965	0.356721606	0.608286424	0.576987419	0.528417801	0.237544565	0.596594498	0.475432899	0.235247201	0.269499428	0.140550267	2.236067977	1	0	1	2.645751311
0.498691392	0.653604001	0.313105708	0.644490718	0.167466701	0.547532105	0.415771226	0.626720055	0.397488284	0.417036557	0.352475394	0.593684943	0.584122018	0.531613702	0.236236564	0.614180282	0.475787827	0.230463983	0.256155678	0.129448993	0	0	0	1.414213562	1.414213562
0.466830774	0.625425712	0.317180452	0.646874012	0.239847777	0.545736219	0.425726736	0.633822108	0.407790712	0.43318294	0.351821864	0.570240532	0.573602094	0.494395919	0.235136595	0.59585287	0.482125094	0.23870644	0.270594576	0.140685043	2	0	0	0	2
0.472613389	0.61461011	0.330159508	0.660623313	0.495857507	0.550315557	0.450347964	0.63381633	0.424092997	0.401906923	0.340825944	0.583895349	0.571216029	0.498811917	0.2374595	0.562891751	0.499175046	0.218939624	0.266092242	0.136648959	0	0	0	0	0
0.423800026	0.573013637	0.329688316	0.663108058	0.619285414	0.553969575	0.446154957	0.625914412	0.435082731	0.392675367	0.353665312	0.566007085	0.556654914	0.481545859	0.233056631	0.513900828	0.517621665	0.221956779	0.277503809	0.147211655	1	0	0	0	1
0.429608683	0.545155225	0.35304951	0.68092364	0.851743453	0.557800154	0.468115328	0.622138043	0.450463721	0.384102191	0.358972356	0.582157848	0.539033202	0.487324267	0.240850661	0.520659819	0.536048078	0.223374683	0.314279333	0.150242306	1.732050808	1	0	0	2
0.370654749	0.481322067	0.349939976	0.684091986	0.891249517	0.567366528	0.467109112	0.624677135	0.463380401	0.376430989	0.348182956	0.580361802	0.578938727	0.494731712	0.231868865	0.477501842	0.575338973	0.224155474	0.269515459	0.150766784	0	0	0	0	0
0.395569539	0.417010038	0.362404488	0.696755458	0.912930792	0.589986801	0.494727222	0.634582715	0.462252234	0.379875059	0.340506009	0.603546797	0.588110493	0.517128346	0.238639154	0.472476867	0.606525996	0.21545464	0.257934333	0.148730044	1	0	0	1	1.414213562
0.34144798	0.345329832	0.351363388	0.693469446	0.855894598	0.600500793	0.486373435	0.629150574	0.45091769	0.393177654	0.339582708	0.595893558	0.607606386	0.51026895	0.240554096	0.479562509	0.618711396	0.22003666	0.229363337	0.155588077	1	1	0	1	1.732050808
0.391515855	0.276595607	0.34593395	0.681118713	0.81460655	0.619257054	0.501095653	0.614718983	0.447585848	0.407664029	0.338173202	0.57887856	0.619826121	0.51239461	0.251429174	0.516995449	0.611875836	0.218204305	0.224947231	0.1589306	0	0	0	0	0
0.338259174	0.22977168	0.311836566	0.65940516	0.650672445	0.608190461	0.459503434	0.611244792	0.434035421	0.410840904	0.33981729	0.557623828	0.631601789	0.50223979	0.244016447	0.534842003	0.612388803	0.21895998	0.204543914	0.167996287	1.414213562	0	0	0	1.414213562
0.381110457	0.213085131	0.323880599	0.649645375	0.581481683	0.609591463	0.465302881	0.603900101	0.432195855	0.429938593	0.343430051	0.550203751	0.635327121	0.509297686	0.260713014	0.567883505	0.599226946	0.224226529	0.211265036	0.174340715	1.870828693	0.707106781	0	1	2.236067977
0.316946746	0.210135969	0.294296352	0.64277925	0.330848728	0.590554723	0.41882137	0.609099293	0.414193605	0.427747738	0.347937686	0.54356616	0.635626526	0.500085044	0.257601959	0.562399844	0.606332514	0.226977984	0.208054867	0.181827421	0	0	0	1.414213562	1.414213562
0.536389594	0.718746803	0.338013507	0.652233811	0.056074976	0.560882142	0.381150441	0.645039743	0.42102175	0.387691115	0.34228255	0.64447244	0.582879283	0.575839509	0.227915913	0.535887977	0.463065135	0.209459486	0.255132978	0.133775241	1.414213562	1	0	0	1.732050808
0.54623142	0.701351624	0.33291356	0.650636746	0.07644747	0.553819193	0.398834816	0.648823205	0.418873548	0.373791766	0.344159817	0.633016694	0.596701479	0.591745921	0.224926911	0.565666686	0.466285265	0.200986262	0.245077169	0.119947047	1	0	1	0	1.414213562
0.525803429	0.674256215	0.301311643	0.634601685	0.091988247	0.541962253	0.377593923	0.633991485	0.378246412	0.393724482	0.354400769	0.60148181	0.601274495	0.562703129	0.229940263	0.620974053	0.464821278	0.219519139	0.237026131	0.118555133	3.464101615	1	0	1.732050808	4
0.531142094	0.665535645	0.325821481	0.649743264	0.237780986	0.548546932	0.423687912	0.635950993	0.405047762	0.383215995	0.349390903	0.619535695	0.596269113	0.564140295	0.226830179	0.608545074	0.471107776	0.207803173	0.237049993	0.114124339	2.738612788	0.707106781	0	1.224744871	3.082207001
0.511896223	0.639571868	0.334796039	0.656455793	0.321001484	0.552065802	0.454004617	0.629079772	0.418475371	0.40315771	0.346210414	0.610646952	0.586906462	0.530990079	0.239058356	0.614825328	0.483141939	0.215464354	0.252921949	0.124425534	3.464101615	1	0	1	3.741657387
0.519681593	0.636824635	0.347279693	0.663324366	0.661638042	0.558069294	0.478490924	0.631194901	0.429567929	0.378343812	0.333115735	0.614326341	0.583076221	0.533426894	0.229379784	0.579832057	0.487504995	0.202584515	0.252144225	0.126959232	1.414213562	0	0	0	1.414213562
0.480514693	0.593864015	0.34772485	0.670308767	0.754679146	0.559875742	0.476832659	0.628582962	0.435620768	0.382775333	0.337023011	0.593879019	0.563941761	0.50684843	0.235890418	0.552717694	0.512685947	0.21459995	0.27426717	0.141940672	1	0	0	0	1
0.488736631	0.559468198	0.359300603	0.679219506	0.876875964	0.570997938	0.497091486	0.620514329	0.441417609	0.370980932	0.328579063	0.596580979	0.563041044	0.506272241	0.241568629	0.549164257	0.529665493	0.220102438	0.280531162	0.142237203	1.732050808	0	0	1.732050808	2.449489743
0.443758935	0.495647172	0.357135369	0.686367499	0.907552932	0.573793829	0.489188568	0.629150713	0.455674461	0.368391969	0.340277183	0.599568149	0.565511432	0.507221662	0.241126937	0.50107465	0.573318364	0.213920457	0.288978453	0.142563442	1	1.414213562	0	0	1.732050808
0.466964446	0.429830586	0.373240163	0.714139348	0.883060452	0.624712933	0.556495874	0.633799456	0.463483479	0.383064334	0.326322769	0.607856267	0.586177717	0.525069691	0.250678835	0.486306277	0.605882377	0.208029959	0.274958632	0.140421389	1.732050808	0	1	1	2.236067977
0.429615063	0.348736042	0.36660389	0.718032998	0.883774279	0.627656191	0.545276198	0.626517256	0.457253349	0.391601445	0.331727448	0.604222106	0.609000711	0.528338982	0.262369755	0.486242823	0.61885476	0.212288696	0.252989604	0.148240265	2	0	0	0	2
0.47399378	0.286610339	0.370159966	0.688297305	0.816342604	0.648959091	0.550265222	0.611071886	0.456432487	0.416370686	0.336264101	0.570915874	0.61864868	0.525199349	0.270061903	0.532948765	0.611224513	0.220394758	0.247044856	0.159663756	1.732050808	0	0	0	1.732050808
0.441464928	0.209948248	0.355684205	0.657790112	0.797953175	0.626319927	0.495171391	0.598656636	0.450918865	0.429438174	0.344418383	0.555919611	0.631757167	0.514550655	0.262564364	0.576914111	0.591668671	0.224203683	0.213522525	0.173938313	3	1.414213562	0	1	3.464101615
0.466004465	0.220336558	0.355050772	0.644423782	0.596927193	0.632059124	0.514370031	0.599160979	0.44156967	0.454274397	0.34215354	0.54995409	0.634134739	0.519543398	0.279600183	0.598769567	0.586678367	0.229579794	0.229422369	0.173271067	2.160246899	1	0	0.816496581	2.516611478
0.410195295	0.21430465	0.332640784	0.639921622	0.447858659	0.614773829	0.48014604	0.602935351	0.429701552	0.451287122	0.343103411	0.545832295	0.635017658	0.514508384	0.273738385	0.592238533	0.58911073	0.229975754	0.220123924	0.17769816	1	1	0	0	1.414213562
0.561990495	0.731859242	0.345643673	0.657140465	0.049313704	0.578650123	0.379427601	0.661592071	0.439967615	0.360023981	0.335290755	0.66668691	0.594835073	0.6112185	0.23249731	0.495442579	0.45589552	0.17638906	0.27010427	0.125145783	3	0	0	1.414213562	3.31662479
0.569085597	0.716318572	0.336839816	0.66146989	0.100055077	0.567537232	0.421835443	0.658287809	0.449010266	0.355296177	0.337830136	0.661769394	0.60834383	0.614503626	0.219964136	0.526159631	0.459381671	0.170414801	0.244498644	0.104157153	2.449489743	1.414213562	0	1.732050808	3.31662479
0.548096149	0.684712491	0.332274755	0.650715851	0.169018149	0.550445245	0.416405466	0.646661526	0.409280372	0.356940393	0.34718338	0.634725234	0.602809018	0.59148291	0.218409223	0.583811158	0.469518636	0.189342851	0.21940148	0.104582808	2.449489743	0	0	0	2.449489743
0.554533954	0.683771243	0.336026836	0.655710958	0.348850329	0.557884684	0.428176381	0.639604666	0.420339298	0.360021286	0.34878473	0.639091151	0.593612988	0.579780279	0.214722311	0.575449729	0.465709408	0.188251023	0.234788059	0.105076893	2	0	0	0.816496581	2.160246899
0.540810626	0.661776695	0.342801723	0.658438762	0.528861818	0.556626383	0.46245972	0.633991448	0.424398886	0.369311353	0.339591587	0.628392074	0.591589028	0.55724398	0.223323066	0.588937731	0.470470449	0.195432932	0.242309182	0.11181603	2.792848009	0.447213595	0	1	3
0.553894908	0.660729135	0.357756363	0.662552732	0.822145935	0.559834602	0.498225281	0.636005251	0.437201672	0.34856771	0.328933318	0.634494239	0.59224647	0.558932999	0.217629739	0.57125321	0.467907868	0.183279632	0.242549689	0.108720913	4.472135955	0	0	2	4.898979486
0.5262359	0.613692143	0.357103095	0.669778256	0.830937342	0.56561589	0.495642626	0.625967684	0.43187546	0.366528167	0.323594559	0.617638957	0.576919259	0.534214757	0.229617986	0.568928936	0.49803813	0.204021287	0.256695091	0.127163633	1	0	0	0	1
0.529418987	0.556801939	0.360727376	0.677874823	0.814346192	0.576045908	0.516953716	0.625232064	0.440170787	0.374146118	0.322164502	0.601648887	0.573207872	0.524464246	0.231077579	0.529004545	0.537836985	0.204310838	0.264305752	0.136115943	0.912870929	0.40824829	0	0.816496581	1.290994449
0.496218978	0.499315087	0.365596384	0.692209064	0.844765507	0.591488885	0.527662368	0.627963457	0.451818513	0.378362281	0.327124886	0.598992711	0.574304209	0.519615766	0.241780699	0.507281236	0.571581844	0.21017792	0.278130955	0.141777287	0	0	0	0	0
0.51494416	0.434763078	0.370592439	0.695499131	0.701893895	0.620441578	0.554366824	0.628241324	0.458424706	0.395141502	0.325223438	0.588261081	0.59161233	0.524397265	0.247629672	0.491285777	0.606551135	0.213031129	0.268862122	0.151142759	1.154700538	0.577350269	0.40824829	0.707106781	1.527525232
