Y	X	lane	road	fence	bus	large.truck	D.Urban	D.agri	D.forest	D.grass	D.wetland	D.bare	D.water	A.Urban	A.agri	A.Grass	A.wetland	A.bare	A.water	adult	sub-adult	juvenile	non-identification	PA
0.280763417	0.234739763	0.323825669	0.667961452	0.230480171	0.60716839	0.438710475	0.617372344	0.426401764	0.426830733	0.351576598	0.581115514	0.620973425	0.502229001	0.242556359	0.531937875	0.62057828	0.2160651	0.215752899	0.168948649	0	0	0	0	0
0.346327171	0.256963698	0.33568891	0.665398615	0.330431896	0.611447668	0.462127131	0.61658009	0.438069266	0.421740803	0.358182074	0.581420326	0.612443381	0.50391044	0.24765929	0.505119554	0.62574866	0.214735381	0.232918092	0.167154641	0	0	0	0	0
0.43623702	0.223923406	0.340843753	0.64414763	0.310869831	0.627074635	0.496110763	0.607367539	0.442172907	0.436795743	0.360103077	0.559881093	0.62032357	0.518674196	0.280254589	0.552589297	0.615252526	0.223852688	0.244516648	0.173937434	0.866025404	0.5	0	0.707106781	1.224744871
0.507888192	0.260350698	0.365234053	0.653359592	0.407028656	0.655517726	0.544940092	0.607790433	0.456047181	0.426507305	0.355277324	0.57989083	0.617297679	0.532988871	0.296966157	0.516612149	0.635366936	0.220479387	0.274339135	0.164477935	1	0	0	0.5	1.118033989
0.563398131	0.237483804	0.373837758	0.653637307	0.445518248	0.671091311	0.569512616	0.590625614	0.45550491	0.434008724	0.355490152	0.569009342	0.623471	0.533475458	0.316211096	0.535617805	0.620128611	0.222306224	0.278153871	0.168065529	0	0	0	0	0
0.598311722	0.283310844	0.397109097	0.683228613	0.517028742	0.703623865	0.606980495	0.592201951	0.464613428	0.42112032	0.345594907	0.588442431	0.612960498	0.531140902	0.322116546	0.498327721	0.635546601	0.211167955	0.293286798	0.160488711	1	0	0	0	1
0.648726188	0.273847482	0.404793188	0.682963441	0.513219361	0.709979012	0.608983742	0.577392963	0.469892649	0.426287243	0.34764721	0.592045947	0.607299922	0.525572196	0.337146155	0.47995587	0.621318298	0.200417963	0.296214752	0.161893292	1.414213562	0	0	0	1.683250823
0.697938362	0.30993909	0.398206007	0.680996228	0.434799374	0.716781406	0.59817382	0.584981366	0.46987235	0.408679837	0.34917658	0.605457737	0.602994463	0.517521663	0.330260854	0.444581054	0.614681758	0.19367716	0.296499462	0.167896259	1.414213562	0	0	0	1.414213562
0.763270855	0.309533795	0.388486959	0.672567777	0.421458689	0.703936118	0.545959992	0.586398045	0.478065393	0.389480651	0.362499654	0.608245576	0.588802372	0.497471343	0.311469225	0.389879573	0.581652445	0.188721574	0.292119975	0.191045699	1	0	0	0	1
0.79247951	0.330878908	0.350952677	0.659289767	0.306036606	0.687547712	0.496722933	0.582311538	0.477470284	0.363581335	0.360654167	0.597921007	0.586859293	0.483797266	0.276673183	0.354843869	0.56491391	0.196131895	0.27632408	0.2284177	2	0	0	1	2.236067977
0.829453607	0.323691151	0.336031932	0.650329264	0.33424025	0.671963636	0.462376349	0.57999444	0.483716338	0.368838339	0.359119029	0.595181363	0.557901534	0.480601741	0.257767826	0.324948788	0.546080662	0.190488265	0.282900156	0.186027206	1.414213562	0	0	0	1.414213562
0.092368158	0.308389232	0.349715464	0.680327603	0.322323019	0.61459596	0.491827388	0.649941021	0.455276497	0.390145062	0.321928671	0.615906159	0.659212472	0.5262784	0.211579145	0.481290935	0.658851048	0.249396274	0.163391685	0.146654166	3	0	0	1	3.16227766
0.13649059	0.317957147	0.318951006	0.675757892	0.345066411	0.588868069	0.465596258	0.64868883	0.452900782	0.382680924	0.331353678	0.610245005	0.642034406	0.505889742	0.200233661	0.449237719	0.65077542	0.245469613	0.171152506	0.155084881	2	0	0	1	2.236067977
0.184585774	0.292285912	0.316108373	0.663334869	0.198790126	0.59244701	0.447625385	0.654227042	0.435781979	0.407895229	0.333422049	0.599073782	0.635733254	0.497673031	0.204200976	0.476422299	0.635973676	0.225369033	0.188975834	0.165296049	2	0	0	0	2
0.24814945	0.302768442	0.293628208	0.674619251	0.196247759	0.583894224	0.421842698	0.635023516	0.415436063	0.39709583	0.349394429	0.584950433	0.612227014	0.484139211	0.206699753	0.44711181	0.631082875	0.208865291	0.206827448	0.151632974	2	0	0	0	2
0.286483459	0.282269727	0.321443265	0.675306436	0.300383831	0.596658254	0.442866047	0.625557353	0.432853119	0.41068926	0.353602679	0.591705213	0.610116558	0.496328301	0.220844848	0.469366929	0.626661847	0.211055302	0.218971214	0.159328485	1.414213562	1	0	1.414213562	2.236067977
0.357375853	0.306827281	0.335314516	0.666437981	0.394056208	0.601466816	0.456807681	0.6285612	0.445825097	0.394833398	0.363731274	0.59108985	0.605993716	0.501427939	0.229364004	0.455721405	0.642823285	0.211086596	0.240198267	0.155097306	1.414213562	0	0	1.414213562	2
0.431496023	0.286373237	0.355056467	0.656966198	0.38850738	0.630093238	0.500579744	0.621999284	0.45675992	0.41375607	0.359781173	0.589496853	0.611097069	0.519372848	0.263280017	0.485962019	0.644710243	0.216022703	0.261007508	0.15991768	1.118033989	0	0	0.866025404	1.414213562
0.506459837	0.317190704	0.378448312	0.65693711	0.417906197	0.662606992	0.552669047	0.626052657	0.471155501	0.414619968	0.353120712	0.607277779	0.606292024	0.537314176	0.28853291	0.470995527	0.667908828	0.214680657	0.297811071	0.152243158	1	0	0	1	1.414213562
0.554270261	0.301931191	0.390776115	0.676445172	0.513391009	0.689221186	0.591292282	0.608491389	0.46055272	0.416391983	0.341709076	0.601660555	0.608826834	0.543052271	0.3130136	0.48520105	0.655482233	0.212177601	0.2966471	0.154956305	1.732050808	0	0	0	1.732050808
0.593568284	0.330918582	0.401246458	0.701542696	0.503161661	0.719986509	0.622956554	0.611875002	0.469832135	0.410201632	0.341343657	0.595140155	0.597093541	0.529826093	0.304430325	0.483433996	0.642925975	0.212478262	0.298843701	0.15955358	2.236067977	1	0	1	2.645751311
0.639988399	0.313486853	0.408885867	0.694117278	0.418971886	0.722260121	0.627241867	0.590582034	0.471075939	0.416826923	0.346577894	0.5995362	0.602722361	0.529454621	0.325586171	0.4765426	0.63794503	0.19996188	0.295715746	0.159871517	1.732050808	0	0	1	2
0.684596411	0.340652513	0.383165692	0.679287806	0.354244118	0.710833584	0.599663431	0.585081105	0.459223507	0.407833342	0.355357505	0.589971459	0.60070159	0.518415467	0.315816954	0.474992943	0.619534192	0.198586328	0.291296539	0.162094721	2.828427125	0	0	0	2.828427125
0.739896412	0.337896587	0.380404362	0.672854998	0.381383728	0.706370075	0.553243274	0.585201396	0.468986985	0.388237465	0.366725127	0.596997305	0.601610462	0.506535268	0.308969433	0.430373177	0.594089521	0.196379346	0.286866811	0.197352811	1.732050808	0	0	0	1.732050808
0.769723856	0.356575154	0.343145011	0.663599941	0.288133664	0.696109477	0.490652894	0.579376916	0.480511694	0.375448421	0.361684746	0.578568215	0.608408795	0.485595468	0.281337004	0.391036999	0.588874232	0.206285175	0.279357135	0.255122136	2.645751311	0	0	1	2.828427125
0.807480637	0.351830393	0.331914523	0.660254924	0.244882435	0.684663548	0.455926833	0.579287074	0.487296123	0.365896556	0.347000046	0.580801707	0.579315614	0.484428234	0.254115426	0.332944348	0.567577204	0.199834965	0.278206166	0.209804792	4.123105626	0	0	1.414213562	4.358898944
0.114503225	0.340613643	0.343117368	0.678397596	0.50296258	0.608060085	0.491225504	0.656922456	0.465156771	0.373819985	0.324224813	0.617195612	0.648940276	0.521616739	0.209994076	0.443914063	0.644200642	0.287577312	0.172346813	0.144547251	2.449489743	1	0	1.414213562	3
0.155528233	0.359985803	0.306234819	0.667963474	0.325640477	0.581711273	0.429019025	0.64402539	0.442704338	0.378387586	0.340033701	0.593674791	0.627415217	0.493902778	0.195033914	0.421465407	0.615772446	0.239062965	0.174021709	0.145395993	2	0	0	0	2
0.195978177	0.331007334	0.297528759	0.6666469	0.228894375	0.574187784	0.419517282	0.643559832	0.424562283	0.385461247	0.343560974	0.594759105	0.629525212	0.490200054	0.196307975	0.4352761	0.628773841	0.220608661	0.183794474	0.150921716	1	0	0	1.414213562	1.732050808
0.262420111	0.349104565	0.266238462	0.658371281	0.186954189	0.565392495	0.381309937	0.634146333	0.39605067	0.385108092	0.354394138	0.560020459	0.622928777	0.470427445	0.197285653	0.43007897	0.619767445	0.208087963	0.204135319	0.144448922	1.414213562	0	0	1.414213562	2
0.308684303	0.325302787	0.288109294	0.665652524	0.276258114	0.580154341	0.41465482	0.634222009	0.422650715	0.384442591	0.363135388	0.579455924	0.613220969	0.492441027	0.210351017	0.438179899	0.633465189	0.20657281	0.221038462	0.149228742	1	0	0	0	1
0.38674055	0.35734571	0.322077197	0.648791896	0.333481534	0.590307174	0.434270234	0.640514925	0.44704394	0.3851044	0.369748396	0.581143311	0.608380202	0.503569117	0.220309455	0.436843194	0.646386449	0.212428575	0.241449239	0.151524215	1.414213562	0	0	1	1.732050808
0.447165224	0.337750921	0.362829019	0.642089734	0.395586441	0.621249967	0.487609197	0.638733145	0.469116227	0.400095158	0.362849104	0.602595549	0.606001337	0.518918592	0.24687115	0.450649824	0.664545249	0.215262573	0.272927576	0.151019291	1.414213562	0	0	0	1.414213562
0.515320261	0.352726892	0.393066654	0.590476311	0.296407824	0.649590839	0.528821204	0.631674139	0.474113851	0.418166972	0.355526303	0.614655093	0.594826276	0.534238089	0.27324768	0.47253242	0.683629605	0.222823014	0.320264159	0.147977474	2.236067977	1	1	0	2.645751311
0.554514457	0.339398972	0.392191364	0.649879036	0.383188467	0.687327054	0.578894381	0.619631045	0.471054201	0.421945447	0.344588867	0.608143141	0.591065737	0.542556197	0.299252083	0.483058331	0.666421478	0.221503892	0.30987944	0.154111425	1.414213562	0	1	1	2
0.592546247	0.360991409	0.389445408	0.659469083	0.333008037	0.696043902	0.594797781	0.615836411	0.462683251	0.422353497	0.33835771	0.594535471	0.588510893	0.532923643	0.287852073	0.488509736	0.656218574	0.217315211	0.298924848	0.15598624	1	0	0	0	1
0.635110149	0.350551721	0.38634231	0.678543089	0.3752431	0.707777029	0.606194393	0.600989063	0.45555459	0.414231123	0.341454055	0.588317048	0.591420666	0.52419298	0.299276368	0.486591354	0.637802509	0.204974732	0.291223562	0.156591686	1	0	0	0	1
0.673515664	0.373622504	0.363182163	0.672797061	0.341127118	0.687095447	0.580075792	0.597200517	0.445134964	0.408502318	0.344466985	0.57394682	0.604296961	0.520865846	0.289949655	0.494546085	0.62412333	0.20673602	0.281711136	0.158890785	1.732050808	0	0	0	1.732050808
0.721079762	0.366364794	0.359191258	0.671582267	0.370722666	0.692617179	0.545148189	0.593571167	0.455349387	0.390413427	0.365943241	0.583449727	0.616390407	0.513748771	0.296657315	0.462702353	0.604134117	0.204753707	0.28765502	0.187547469	1.414213562	1	0	0	1.732050808
0.748025729	0.385121889	0.334947804	0.663783398	0.342293522	0.665631241	0.479030453	0.594955087	0.466568732	0.380805335	0.347589952	0.576022546	0.622923135	0.508126638	0.2798885	0.436325617	0.599571985	0.21251803	0.281767273	0.195853042	1.414213562	0	0	0	1.414213562
0.778430093	0.377111665	0.332878056	0.660327093	0.389218906	0.666621811	0.444115261	0.593252071	0.480068102	0.375633968	0.339559907	0.585911229	0.613747338	0.502767995	0.271309576	0.386222303	0.588685577	0.213879342	0.276218089	0.204563946	3	0	0	1	3.16227766
0.143704263	0.40047049	0.31451901	0.6683937	0.364618246	0.596700811	0.449153639	0.639313739	0.448847075	0.374326648	0.343251364	0.593843034	0.635514131	0.499621241	0.206597533	0.422140863	0.596968738	0.251805808	0.18062243	0.159545757	2.160246899	0.577350269	0	0.816496581	2.380476143
0.180649284	0.440000283	0.286940916	0.658368537	0.245684028	0.579496683	0.401757131	0.624590744	0.422380865	0.381167287	0.359130353	0.563529843	0.622120584	0.477766456	0.20689338	0.423000385	0.56814651	0.22730845	0.190489175	0.166420963	1.914854216	0.40824829	0	0.912870929	2.160246899
0.212393579	0.385275532	0.268162377	0.655582733	0.200862572	0.561257466	0.36960201	0.631852189	0.404512156	0.386763496	0.365030884	0.560104162	0.626165828	0.470194192	0.197084447	0.430763524	0.593100843	0.221055507	0.184678062	0.152581698	2	0	0	0	2
0.284882511	0.417423251	0.253433968	0.644290688	0.166989102	0.546643031	0.343045899	0.619158588	0.391113028	0.387783723	0.371993164	0.536112514	0.607349979	0.460002588	0.202030382	0.42807201	0.579260146	0.211550957	0.21490803	0.146869541	1.414213562	0	0	0	1.414213562
0.334319082	0.380534889	0.275952202	0.643769246	0.213456787	0.565043952	0.379779888	0.630610723	0.410579498	0.381618897	0.375519561	0.555622391	0.605969269	0.484041499	0.206162455	0.426088845	0.619063637	0.207436565	0.225402136	0.144230671	0	1	0	0	1
0.411584054	0.41588973	0.312271293	0.633081958	0.215713849	0.572797478	0.421144928	0.632091716	0.435549943	0.392722642	0.366625853	0.558089435	0.594990091	0.49255961	0.216039746	0.44270243	0.628931775	0.219105496	0.245557231	0.14924542	1.414213562	0	0	0	1.414213562
0.465924045	0.381683617	0.350500761	0.610934745	0.297017983	0.602392774	0.463161913	0.640959574	0.459435603	0.400543291	0.357251483	0.581404034	0.600533275	0.517929572	0.235937007	0.453862179	0.663590213	0.220260979	0.270544796	0.151944196	0	0	0	0	0
0.522753393	0.394779502	0.362062947	0.571453108	0.20574818	0.617810423	0.499799252	0.63469675	0.457782546	0.423695021	0.341980126	0.584056727	0.594556829	0.527159084	0.251141347	0.484098298	0.666307032	0.225680184	0.284224703	0.152997011	1.414213562	0	0	1	1.732050808
0.557988961	0.370539971	0.384537758	0.586869907	0.222991009	0.661223033	0.55611832	0.6151751	0.468084436	0.435789175	0.341198534	0.599000569	0.581429143	0.532068155	0.283216825	0.495481679	0.676604027	0.227925295	0.308377742	0.149574655	2.236067977	1	0	0	2.449489743
0.593410943	0.393606311	0.374257737	0.62574838	0.195605781	0.665641152	0.558613479	0.613727577	0.448984717	0.438947709	0.334159131	0.584237147	0.592775474	0.535530431	0.277076533	0.498107472	0.662841988	0.225107647	0.293498896	0.149965134	1.732050808	0	0	1.414213562	2.236067977
0.631761471	0.385023199	0.370454965	0.664895373	0.309747591	0.679021544	0.584813154	0.604475267	0.445782885	0.41865009	0.33529746	0.577577514	0.586890856	0.526508328	0.276979384	0.494823342	0.641597714	0.213913791	0.283980287	0.15657788	2	1	0	0	2.236067977
0.665503599	0.408175245	0.352768583	0.670316525	0.296941708	0.66224145	0.566200148	0.607665607	0.433854947	0.411117037	0.331964195	0.554764357	0.613915637	0.518772916	0.267105814	0.510188553	0.624192154	0.220150188	0.274852731	0.162404213	2	1	0	1	2.449489743
0.707260498	0.396402945	0.351095575	0.667494496	0.340627095	0.669224922	0.525105247	0.597998076	0.440689986	0.395180675	0.338578511	0.560798633	0.624666987	0.511868628	0.28099514	0.485641687	0.605542113	0.210937352	0.282032473	0.168620348	1.414213562	1.414213562	0	0	2
0.736407074	0.412304407	0.321317528	0.658487179	0.281893067	0.635116835	0.457321891	0.598770602	0.451492625	0.386536724	0.329715839	0.562309466	0.620320033	0.505596558	0.268734438	0.454169892	0.605742865	0.219104674	0.275087605	0.167219716	1.414213562	0	0	0	1.414213562
0.762025321	0.401289708	0.322605751	0.657446126	0.322548802	0.641790589	0.42698153	0.590431246	0.467549107	0.384528063	0.331927039	0.570772405	0.615489019	0.507453428	0.272104495	0.422500256	0.601487435	0.217132787	0.273907307	0.173677203	1.414213562	0	0	1	1.732050808
0.163072601	0.499207299	0.301234445	0.664997735	0.240030055	0.606920627	0.4398158	0.620394154	0.43779688	0.376243838	0.363881172	0.572057568	0.630549252	0.487771845	0.216837333	0.409112724	0.534498091	0.223164848	0.198058154	0.192228685	2	0	0	0	2
0.189118566	0.535875486	0.289126805	0.658680433	0.178864979	0.588664388	0.407514464	0.602414609	0.412227412	0.388284398	0.363395844	0.535649779	0.619105943	0.468260651	0.220343208	0.425274765	0.516488581	0.213778309	0.205946033	0.194047719	2.645751311	0	0	1	2.828427125
0.238517732	0.465564936	0.247687179	0.642610797	0.170537611	0.553350319	0.342223432	0.605759589	0.392715449	0.390885617	0.374812409	0.532394267	0.595426889	0.461787519	0.212828124	0.439721385	0.553782157	0.217838231	0.21340817	0.165364658	1	0	0	2	2.236067977
0.318358269	0.493569723	0.247660282	0.624859495	0.157361624	0.51881247	0.315396273	0.600345939	0.379911083	0.391675412	0.392212178	0.525246651	0.56805855	0.441300884	0.214774665	0.436536302	0.521556111	0.219082305	0.247092948	0.156009653	2	1	0	1.732050808	2.828427125
0.360275649	0.452406651	0.270815544	0.63367604	0.171162203	0.539680754	0.355347831	0.614529002	0.401979243	0.393090034	0.382288586	0.540822703	0.584404874	0.464887417	0.211782206	0.442264186	0.576471336	0.215396219	0.244672489	0.145549118	1	0	0	0	1
0.427507861	0.483318019	0.307770255	0.628678339	0.158849566	0.541478101	0.395001466	0.620474538	0.426430787	0.403005887	0.361366708	0.544756658	0.576126602	0.472156562	0.22139109	0.478099499	0.575099613	0.220094397	0.262850274	0.140737997	1.414213562	0	0	0	1.414213562
0.476131977	0.433440859	0.33249408	0.604063437	0.177811868	0.573768733	0.431072261	0.631407171	0.445359355	0.410122082	0.343978292	0.553889357	0.588238686	0.500540847	0.226968725	0.470517136	0.632573497	0.22359188	0.260387877	0.151649361	0	1.414213562	0	1	1.732050808
0.526838537	0.447374129	0.327592257	0.578883025	0.133513586	0.579137984	0.449617541	0.621377524	0.431820867	0.427776267	0.330252075	0.5711898	0.576923338	0.511607901	0.237879361	0.503711751	0.642905271	0.227468326	0.265342757	0.143907935	1.414213562	0	0	1	1.732050808
0.562993306	0.409750581	0.364445902	0.571907145	0.13194033	0.632750022	0.514096435	0.616443003	0.450055061	0.436622181	0.328491674	0.594440882	0.596577691	0.539137756	0.268371373	0.515248801	0.666479817	0.228545896	0.279291215	0.138038743	2.828427125	1.414213562	0	0	3.16227766
0.593675166	0.440785012	0.358083017	0.626092559	0.134737104	0.62608533	0.532519926	0.609215684	0.440725503	0.435137149	0.323689608	0.574750405	0.595752143	0.529802264	0.255729517	0.494653475	0.644118035	0.222991192	0.269475593	0.146950675	1	1	0	1	1.732050808
